,Season,Game_ID,Game_Date,Away_Team,Home_Team,Year,Rivalry,Day_Code,Holiday,First,Last,Home_All_Stars,Away_All_Stars,Home_Market_Size,Away_Market_Size,Home_Championships,Away_Championships,Home_Playoffs,Away_Playoffs,Home_Twitter,Away_Twitter,Home_Win_Pct,Away_Win_Pct,Total_Viewers
1520,2017-18,21700625,1/12/2018,MEM,DEN,1,0,4,0,0,0,0.0,0.0,3921.0,1604.0,0.0,0.0,10.0,9.0,0.476,0.549,0.512195121951,0.325,6608
1521,2017-18,21700624,1/12/2018,POR,NOP,1,0,4,0,0,0,2.0,1.0,1559.0,3010.0,0.0,1.0,6.0,9.0,0.457,0.576,0.5,0.536585365854,8017
1522,2017-18,21700630,1/13/2018,BKN,WAS,1,0,5,0,0,0,2.0,0.0,5982.0,19995.0,1.0,0.0,6.0,9.0,0.493,0.648,0.571428571429,0.380952380952,15475
1523,2017-18,21700633,1/13/2018,DEN,SAS,1,0,5,0,0,0,1.0,0.0,2193.0,3921.0,5.0,0.0,16.0,10.0,1.278,0.476,0.651162790698,0.52380952381,13381
1524,2017-18,21700632,1/13/2018,DET,CHI,1,1,5,0,0,0,0.0,1.0,9474.0,4938.0,6.0,3.0,10.0,9.0,2.505,0.518,0.357142857143,0.55,15926
1525,2017-18,21700627,1/13/2018,LAL,DAL,1,0,5,0,0,0,0.0,0.0,7090.0,17054.0,1.0,16.0,15.0,12.0,0.879,4.81,0.348837209302,0.341463414634,26523
1526,2017-18,21700629,1/13/2018,OKC,CHA,1,0,5,0,0,0,1.0,2.0,3462.0,1737.0,0.0,1.0,5.0,8.0,0.516,1.285,0.4,0.52380952381,22022
1527,2017-18,21700628,1/13/2018,SAC,LAC,1,0,5,0,0,0,0.0,0.0,17054.0,3400.0,0.0,1.0,6.0,6.0,0.93,0.459,0.487804878049,0.317073170732,10653
1528,2017-18,21700636,1/14/2018,IND,PHX,1,0,6,0,0,0,0.0,1.0,4545.0,2642.0,0.0,0.0,7.0,11.0,0.513,0.716,0.372093023256,0.52380952381,10484
1529,2017-18,21700637,1/14/2018,POR,MIN,1,0,6,0,0,0,2.0,1.0,4667.0,3010.0,0.0,1.0,4.0,9.0,0.458,0.576,0.636363636364,0.52380952381,14441
1530,2017-18,21700638,1/15/2018,CHA,DET,1,0,0,1,0,0,1.0,1.0,4938.0,3462.0,3.0,0.0,9.0,5.0,0.518,0.516,0.536585365854,0.390243902439,10114
1531,2017-18,21700648,1/15/2018,HOU,LAC,1,0,0,1,0,0,0.0,1.0,17054.0,6579.0,0.0,2.0,6.0,9.0,0.93,0.985,0.5,0.731707317073,18875
1532,2017-18,21700647,1/15/2018,IND,UTA,1,0,0,1,0,0,0.0,1.0,2505.0,2642.0,0.0,0.0,8.0,11.0,0.455,0.716,0.404761904762,0.53488372093,5066
1533,2017-18,21700645,1/15/2018,LAL,MEM,1,0,0,1,0,0,0.0,0.0,1604.0,17054.0,0.0,16.0,9.0,12.0,0.549,4.81,0.317073170732,0.357142857143,21180
1534,2017-18,21700640,1/15/2018,MIL,WAS,1,0,0,1,0,0,2.0,1.0,5982.0,2255.0,1.0,1.0,6.0,7.0,0.493,0.462,0.581395348837,0.52380952381,16517
1535,2017-18,21700642,1/15/2018,NYK,BKN,1,1,0,1,0,0,0.0,1.0,19995.0,19995.0,0.0,2.0,9.0,5.0,0.648,1.393,0.372093023256,0.441860465116,11839
1536,2017-18,21700643,1/15/2018,SAC,OKC,1,0,0,1,0,0,2.0,0.0,1737.0,3400.0,1.0,1.0,8.0,6.0,1.285,0.459,0.53488372093,0.309523809524,14564
1537,2017-18,21700641,1/15/2018,SAS,ATL,1,0,0,1,0,0,0.0,1.0,6032.0,2193.0,1.0,5.0,9.0,16.0,0.53,1.278,0.261904761905,0.659090909091,15963
1538,2017-18,21700639,1/15/2018,TOR,PHI,1,0,0,1,0,0,1.0,2.0,7468.0,7566.0,3.0,0.0,8.0,7.0,0.618,1.095,0.487179487179,0.707317073171,23366
1539,2017-18,21700651,1/16/2018,DAL,DEN,1,0,1,0,0,0,0.0,0.0,3921.0,7090.0,0.0,1.0,10.0,15.0,0.476,0.879,0.511627906977,0.340909090909,8562
1540,2017-18,21700649,1/16/2018,MIN,ORL,1,0,1,0,0,0,0.0,2.0,3592.0,4667.0,0.0,0.0,9.0,4.0,1.337,0.458,0.279069767442,0.644444444444,15543
1541,2017-18,21700652,1/16/2018,PHX,POR,1,0,1,0,0,0,1.0,0.0,3010.0,4545.0,1.0,0.0,9.0,7.0,0.576,0.513,0.511627906977,0.363636363636,7322
1542,2017-18,21700662,1/17/2018,DEN,LAC,1,0,2,0,0,0,0.0,0.0,17054.0,3921.0,0.0,0.0,6.0,10.0,0.93,0.476,0.511627906977,0.522727272727,11399
1543,2017-18,21700657,1/17/2018,GSW,CHI,1,0,2,0,0,0,0.0,3.0,9474.0,6750.0,6.0,4.0,10.0,5.0,2.505,1.688,0.386363636364,0.8,35394
1544,2017-18,21700660,1/17/2018,LAL,OKC,1,0,2,0,0,0,2.0,0.0,1737.0,17054.0,1.0,16.0,8.0,12.0,1.285,4.81,0.545454545455,0.348837209302,17028
1545,2017-18,21700654,1/17/2018,NOP,ATL,1,0,2,0,0,0,0.0,2.0,6032.0,1559.0,1.0,0.0,9.0,6.0,0.53,0.457,0.279069767442,0.53488372093,11115
1546,2017-18,21700658,1/17/2018,NYK,MEM,1,0,2,0,0,0,0.0,1.0,1604.0,19995.0,0.0,2.0,9.0,5.0,0.549,1.393,0.333333333333,0.454545454545,6940
1547,2017-18,21700661,1/17/2018,UTA,SAC,1,0,2,0,0,0,0.0,0.0,3400.0,2505.0,1.0,0.0,6.0,8.0,0.459,0.455,0.302325581395,0.395348837209,6719
1548,2017-18,21700653,1/17/2018,WAS,CHA,1,0,2,0,0,0,1.0,2.0,3462.0,5982.0,0.0,1.0,5.0,6.0,0.516,0.493,0.404761904762,0.568181818182,12533
1549,2017-18,21700666,1/18/2018,IND,POR,1,0,3,0,0,0,1.0,1.0,3010.0,2642.0,1.0,0.0,9.0,11.0,0.576,0.716,0.522727272727,0.545454545455,8200
1550,2017-18,21700665,1/18/2018,MIN,HOU,1,0,3,0,0,0,1.0,2.0,6579.0,4667.0,2.0,0.0,9.0,4.0,0.985,0.458,0.714285714286,0.630434782609,20571
1551,2017-18,21700664,1/18/2018,ORL,CLE,1,0,3,0,0,0,2.0,0.0,4053.0,3592.0,1.0,0.0,7.0,9.0,1.138,1.337,0.604651162791,0.295454545455,34007
1552,2017-18,21700663,1/18/2018,PHI,BOS,1,1,3,0,0,0,1.0,1.0,6448.0,7468.0,17.0,3.0,12.0,8.0,1.863,0.618,0.755555555556,0.5,28605
1553,2017-18,21700673,1/19/2018,IND,LAL,1,0,4,0,0,0,0.0,1.0,17054.0,2642.0,16.0,0.0,12.0,11.0,4.81,0.716,0.340909090909,0.533333333333,17332
1554,2017-18,21700668,1/19/2018,MIA,BKN,1,0,4,0,0,0,0.0,1.0,19995.0,3842.0,0.0,3.0,9.0,12.0,0.648,3.335,0.355555555556,0.590909090909,15259
1555,2017-18,21700672,1/19/2018,NYK,UTA,1,0,4,0,0,0,0.0,1.0,2505.0,19995.0,0.0,2.0,8.0,5.0,0.455,1.393,0.409090909091,0.444444444444,13537
1556,2017-18,21700667,1/19/2018,SAS,TOR,1,0,4,0,0,0,2.0,1.0,7566.0,2193.0,0.0,5.0,7.0,16.0,1.095,1.278,0.697674418605,0.652173913043,26477
1557,2017-18,21700669,1/19/2018,WAS,DET,1,0,4,0,0,0,1.0,2.0,4938.0,5982.0,3.0,1.0,9.0,6.0,0.518,0.493,0.511627906977,0.555555555556,11190
1558,2017-18,21700675,1/20/2018,CHI,ATL,1,0,5,0,0,0,0.0,0.0,6032.0,9474.0,1.0,6.0,9.0,10.0,0.53,2.505,0.295454545455,0.377777777778,14407
1559,2017-18,21700682,1/20/2018,DAL,POR,1,0,5,0,0,0,1.0,0.0,3010.0,7090.0,1.0,1.0,9.0,15.0,0.576,0.879,0.533333333333,0.333333333333,6397
1560,2017-18,21700681,1/20/2018,LAC,UTA,1,0,5,0,0,0,0.0,0.0,2505.0,17054.0,0.0,0.0,8.0,6.0,0.455,0.93,0.4,0.522727272727,6759
1561,2017-18,21700677,1/20/2018,MEM,NOP,1,0,5,0,0,0,2.0,0.0,1559.0,1604.0,0.0,0.0,6.0,9.0,0.457,0.549,0.522727272727,0.363636363636,8944
1562,2017-18,21700676,1/20/2018,MIA,CHA,1,0,5,0,0,0,1.0,1.0,3462.0,3842.0,0.0,3.0,5.0,12.0,0.516,3.335,0.418604651163,0.577777777778,10648
1563,2017-18,21700674,1/20/2018,OKC,CLE,1,0,5,0,0,0,2.0,2.0,4053.0,1737.0,1.0,1.0,7.0,8.0,1.138,1.285,0.613636363636,0.555555555556,50393
1564,2017-18,21700680,1/20/2018,TOR,MIN,1,0,5,0,0,0,2.0,2.0,4667.0,7566.0,0.0,0.0,4.0,7.0,0.458,1.095,0.617021276596,0.704545454545,15249
1565,2017-18,21700686,1/21/2018,IND,SAS,1,0,6,0,0,0,1.0,1.0,2193.0,2642.0,5.0,0.0,16.0,11.0,1.278,0.716,0.63829787234,0.521739130435,14475
1566,2017-18,21700683,1/21/2018,ORL,BOS,1,0,6,0,0,0,2.0,0.0,6448.0,3592.0,17.0,0.0,12.0,9.0,1.863,1.337,0.739130434783,0.288888888889,20609
1567,2017-18,21700692,1/22/2018,CHI,NOP,1,0,0,0,0,0,2.0,0.0,1559.0,9474.0,0.0,6.0,6.0,10.0,0.457,2.505,0.533333333333,0.391304347826,16551
1568,2017-18,21700689,1/22/2018,MIA,HOU,1,0,0,0,0,0,1.0,1.0,6579.0,3842.0,2.0,3.0,9.0,12.0,0.985,3.335,0.727272727273,0.586956521739,16893
1569,2017-18,21700695,1/22/2018,MIN,LAC,1,0,0,0,0,0,0.0,2.0,17054.0,4667.0,0.0,0.0,6.0,4.0,0.93,0.458,0.511111111111,0.625,13075
1570,2017-18,21700694,1/22/2018,POR,DEN,1,0,0,0,0,0,0.0,1.0,3921.0,3010.0,0.0,1.0,10.0,9.0,0.476,0.576,0.5,0.54347826087,8196
1571,2017-18,21700688,1/22/2018,UTA,ATL,1,0,0,0,0,0,0.0,0.0,6032.0,2505.0,1.0,0.0,9.0,8.0,0.53,0.455,0.288888888889,0.413043478261,6629
1572,2017-18,21700697,1/23/2018,BKN,OKC,1,0,1,0,0,0,2.0,0.0,1737.0,19995.0,1.0,0.0,8.0,9.0,1.285,0.648,0.565217391304,0.382978723404,26257
1573,2017-18,21700700,1/23/2018,BOS,LAL,1,1,1,0,0,0,0.0,2.0,17054.0,6448.0,16.0,17.0,12.0,12.0,4.81,1.863,0.369565217391,0.723404255319,33285
1574,2017-18,21700698,1/23/2018,CLE,SAS,1,0,1,0,0,0,1.0,2.0,2193.0,4053.0,5.0,1.0,16.0,7.0,1.278,1.138,0.625,0.6,40666
1575,2017-18,21700709,1/24/2018,BOS,LAC,1,0,2,0,0,0,0.0,2.0,17054.0,6448.0,0.0,17.0,6.0,12.0,0.93,1.863,0.5,0.708333333333,18749
1576,2017-18,21700704,1/24/2018,CHI,PHI,1,0,2,0,0,0,1.0,0.0,7468.0,9474.0,3.0,6.0,8.0,10.0,0.618,2.505,0.511627906977,0.382978723404,14266
1577,2017-18,21700708,1/24/2018,MIN,POR,1,0,2,0,0,0,1.0,2.0,3010.0,4667.0,1.0,0.0,9.0,4.0,0.576,0.458,0.531914893617,0.632653061224,11179
1578,2017-18,21700701,1/24/2018,NOP,CHA,1,0,2,0,0,0,1.0,2.0,3462.0,1559.0,0.0,0.0,5.0,6.0,0.516,0.457,0.422222222222,0.54347826087,12335
1579,2017-18,21700703,1/24/2018,PHX,IND,1,0,2,0,0,0,1.0,0.0,2642.0,4545.0,0.0,0.0,11.0,7.0,0.716,0.513,0.531914893617,0.36170212766,3479
1580,2017-18,21700707,1/24/2018,SAS,MEM,1,0,2,0,0,0,0.0,1.0,1604.0,2193.0,0.0,5.0,9.0,16.0,0.549,1.278,0.369565217391,0.632653061224,8053
1581,2017-18,21700705,1/24/2018,TOR,ATL,1,0,2,0,0,0,0.0,2.0,6032.0,7566.0,1.0,0.0,9.0,7.0,0.53,1.095,0.304347826087,0.688888888889,5482
1582,2017-18,21700702,1/24/2018,UTA,DET,1,0,2,0,0,0,1.0,0.0,4938.0,2505.0,3.0,0.0,9.0,8.0,0.518,0.455,0.488888888889,0.404255319149,9587
1583,2017-18,21700713,1/25/2018,MIN,GSW,1,0,3,0,0,0,4.0,2.0,6750.0,4667.0,4.0,0.0,5.0,4.0,1.688,0.458,0.791666666667,0.62,29072
1584,2017-18,21700712,1/25/2018,NYK,DEN,1,0,3,0,0,0,0.0,1.0,3921.0,19995.0,0.0,2.0,10.0,5.0,0.476,1.393,0.510638297872,0.4375,8625
1585,2017-18,21700710,1/25/2018,SAC,MIA,1,0,3,0,0,0,1.0,0.0,3842.0,3400.0,3.0,1.0,12.0,6.0,3.335,0.459,0.574468085106,0.297872340426,14335
1586,2017-18,21700711,1/25/2018,WAS,OKC,1,0,3,0,0,0,2.0,2.0,1737.0,5982.0,1.0,1.0,8.0,6.0,1.285,0.493,0.574468085106,0.553191489362,26031
1587,2017-18,21700714,1/26/2018,ATL,CHA,1,0,4,0,0,0,1.0,0.0,3462.0,6032.0,0.0,1.0,5.0,9.0,0.516,0.53,0.413043478261,0.297872340426,9409
1588,2017-18,21700719,1/26/2018,BKN,MIL,1,0,4,0,0,0,1.0,0.0,2255.0,19995.0,1.0,0.0,7.0,9.0,0.462,0.648,0.521739130435,0.375,4899
1589,2017-18,21700720,1/26/2018,HOU,NOP,1,0,4,0,0,0,2.0,1.0,1559.0,6579.0,0.0,2.0,6.0,9.0,0.457,0.985,0.553191489362,0.739130434783,25419
1590,2017-18,21700715,1/26/2018,IND,CLE,1,0,4,0,0,0,2.0,1.0,4053.0,2642.0,1.0,0.0,7.0,11.0,1.138,0.716,0.586956521739,0.541666666667,34111
1591,2017-18,21700718,1/26/2018,LAC,MEM,1,0,4,0,0,0,0.0,0.0,1604.0,17054.0,0.0,0.0,9.0,6.0,0.549,0.93,0.36170212766,0.489361702128,3627
1592,2017-18,21700717,1/26/2018,LAL,CHI,1,0,4,0,0,0,0.0,0.0,9474.0,17054.0,6.0,16.0,10.0,12.0,2.505,4.81,0.375,0.382978723404,18457
1593,2017-18,21700723,1/26/2018,NYK,PHX,1,0,4,0,0,0,0.0,1.0,4545.0,19995.0,0.0,2.0,7.0,5.0,0.513,1.393,0.354166666667,0.428571428571,7939
1594,2017-18,21700722,1/26/2018,PHI,SAS,1,0,4,0,0,0,1.0,1.0,2193.0,7468.0,5.0,3.0,16.0,8.0,1.278,0.618,0.64,0.522727272727,15530
1595,2017-18,21700721,1/26/2018,POR,DAL,1,0,4,0,0,0,0.0,1.0,7090.0,3010.0,1.0,1.0,15.0,9.0,0.879,0.576,0.333333333333,0.541666666667,3697
1596,2017-18,21700729,1/27/2018,BKN,MIN,1,0,5,0,0,0,2.0,0.0,4667.0,19995.0,0.0,0.0,4.0,9.0,0.458,0.648,0.607843137255,0.367346938776,6498
1597,2017-18,21700728,1/27/2018,BOS,GSW,1,0,5,0,0,0,4.0,2.0,6750.0,6448.0,4.0,17.0,5.0,12.0,1.688,1.863,0.795918367347,0.714285714286,56477
1598,2017-18,21700727,1/27/2018,CHA,MIA,1,0,5,0,0,0,1.0,1.0,3842.0,3462.0,3.0,0.0,12.0,5.0,3.335,0.516,0.5625,0.425531914894,11572
1599,2017-18,21700730,1/27/2018,DAL,DEN,1,0,5,0,0,0,0.0,0.0,3921.0,7090.0,0.0,1.0,10.0,15.0,0.476,0.879,0.520833333333,0.326530612245,8022
1600,2017-18,21700724,1/27/2018,OKC,DET,1,0,5,0,0,0,1.0,2.0,4938.0,1737.0,3.0,1.0,9.0,8.0,0.518,1.285,0.478260869565,0.583333333333,25479
1601,2017-18,21700725,1/27/2018,ORL,IND,1,0,5,0,0,0,1.0,0.0,2642.0,3592.0,0.0,0.0,11.0,9.0,0.716,1.337,0.530612244898,0.297872340426,12632
1602,2017-18,21700726,1/27/2018,WAS,ATL,1,0,5,0,0,0,0.0,1.0,6032.0,5982.0,1.0,1.0,9.0,6.0,0.53,0.493,0.291666666667,0.541666666667,5904
1603,2017-18,21700734,1/28/2018,DET,CLE,1,0,6,0,0,0,2.0,1.0,4053.0,4938.0,1.0,3.0,7.0,9.0,1.138,0.518,0.595744680851,0.468085106383,26782
1604,2017-18,21700733,1/28/2018,LAC,NOP,1,0,6,0,0,0,2.0,0.0,1559.0,17054.0,0.0,0.0,6.0,6.0,0.457,0.93,0.5625,0.5,13199
1605,2017-18,21700735,1/28/2018,LAL,TOR,1,0,6,0,0,0,2.0,0.0,7566.0,17054.0,0.0,16.0,7.0,12.0,1.095,4.81,0.68085106383,0.395833333333,12437
1606,2017-18,21700732,1/28/2018,PHX,HOU,1,0,6,0,0,0,1.0,0.0,6579.0,4545.0,2.0,0.0,9.0,7.0,0.985,0.513,0.723404255319,0.34693877551,16267
1607,2017-18,21700743,1/29/2018,BOS,DEN,1,0,0,0,0,0,0.0,2.0,3921.0,6448.0,0.0,17.0,10.0,12.0,0.476,1.863,0.530612244898,0.7,19665
1608,2017-18,21700738,1/29/2018,CHA,IND,1,0,0,0,0,0,1.0,1.0,2642.0,3462.0,0.0,0.0,11.0,5.0,0.716,0.516,0.54,0.416666666667,10843
1609,2017-18,21700742,1/29/2018,MIA,DAL,1,0,0,0,0,0,0.0,1.0,7090.0,3842.0,1.0,3.0,15.0,12.0,0.879,3.335,0.32,0.571428571429,6939
1610,2017-18,21700739,1/29/2018,MIN,ATL,1,0,0,0,0,0,0.0,2.0,6032.0,4667.0,1.0,0.0,9.0,4.0,0.53,0.458,0.285714285714,0.615384615385,11911
1611,2017-18,21700741,1/29/2018,PHI,MIL,1,0,0,0,0,0,1.0,0.0,2255.0,7468.0,1.0,3.0,7.0,8.0,0.462,0.618,0.541666666667,0.521739130435,16667
1612,2017-18,21700740,1/29/2018,PHX,MEM,1,0,0,0,0,0,0.0,0.0,1604.0,4545.0,0.0,0.0,9.0,7.0,0.549,0.513,0.354166666667,0.34,2839
1613,2017-18,21700745,1/30/2018,BKN,NYK,1,1,1,0,0,0,1.0,0.0,19995.0,19995.0,2.0,0.0,5.0,9.0,1.393,0.648,0.44,0.36,7417
1614,2017-18,21700747,1/30/2018,CLE,DET,1,0,1,0,0,0,1.0,2.0,4938.0,4053.0,3.0,1.0,9.0,7.0,0.518,1.138,0.458333333333,0.604166666667,36387
1615,2017-18,21700746,1/30/2018,MIN,TOR,1,0,1,0,0,0,2.0,2.0,7566.0,4667.0,0.0,0.0,7.0,4.0,1.095,0.458,0.6875,0.603773584906,12814
1616,2017-18,21700748,1/30/2018,ORL,HOU,1,0,1,0,0,0,1.0,0.0,6579.0,3592.0,2.0,0.0,9.0,9.0,0.985,1.337,0.729166666667,0.291666666667,11565
1617,2017-18,21700752,1/30/2018,POR,LAC,1,0,1,0,0,0,0.0,1.0,17054.0,3010.0,0.0,1.0,6.0,9.0,0.93,0.576,0.510204081633,0.551020408163,9651
1618,2017-18,21700749,1/30/2018,SAC,NOP,1,0,1,0,0,0,1.0,0.0,1559.0,3400.0,0.0,1.0,6.0,6.0,0.457,0.459,0.551020408163,0.30612244898,2754
1619,2017-18,21700760,1/31/2018,DAL,PHX,1,0,2,0,0,0,0.0,0.0,4545.0,7090.0,0.0,1.0,7.0,15.0,0.513,0.879,0.333333333333,0.313725490196,6106
1620,2017-18,21700754,1/31/2018,LAL,ORL,1,0,2,0,0,0,0.0,0.0,3592.0,17054.0,0.0,16.0,9.0,12.0,1.337,4.81,0.285714285714,0.387755102041,11049
1621,2017-18,21700753,1/31/2018,MEM,IND,1,0,2,0,0,0,1.0,0.0,2642.0,1604.0,0.0,0.0,11.0,9.0,0.716,0.549,0.549019607843,0.367346938776,8286
1622,2017-18,21700757,1/31/2018,MIA,CLE,1,0,2,0,0,0,1.0,1.0,4053.0,3842.0,1.0,3.0,7.0,12.0,1.138,3.335,0.591836734694,0.58,32065
1623,2017-18,21700758,1/31/2018,NYK,BOS,1,1,2,0,0,0,1.0,1.0,6448.0,19995.0,17.0,2.0,12.0,5.0,1.863,1.393,0.705882352941,0.450980392157,15087
1624,2017-18,21700764,2/1/2018,HOU,SAS,1,1,3,0,0,0,1.0,1.0,2193.0,6579.0,5.0,2.0,16.0,9.0,1.278,0.985,0.641509433962,0.734693877551,24878
1625,2017-18,21700761,2/1/2018,MEM,DET,1,0,3,0,0,0,1.0,0.0,4938.0,1604.0,3.0,0.0,9.0,9.0,0.518,0.549,0.469387755102,0.36,23452
1626,2017-18,21700765,2/1/2018,OKC,DEN,1,0,3,0,0,0,0.0,2.0,3921.0,1737.0,0.0,1.0,10.0,8.0,0.476,1.285,0.509803921569,0.588235294118,22271
1627,2017-18,21700767,2/2/2018,ATL,BOS,1,0,4,0,0,0,1.0,0.0,6448.0,6032.0,17.0,1.0,12.0,9.0,1.863,0.53,0.711538461538,0.294117647059,16440
1628,2017-18,21700768,2/2/2018,LAL,BKN,1,0,4,0,0,0,0.0,0.0,19995.0,17054.0,0.0,16.0,9.0,12.0,0.648,4.81,0.365384615385,0.38,16835
1629,2017-18,21700772,2/2/2018,NOP,OKC,1,0,4,0,0,0,2.0,1.0,1737.0,1559.0,1.0,0.0,8.0,6.0,1.285,0.457,0.576923076923,0.54,21200
1630,2017-18,21700771,2/2/2018,NYK,MIL,1,0,4,0,0,0,1.0,1.0,2255.0,19995.0,1.0,2.0,7.0,5.0,0.462,1.393,0.54,0.442307692308,17222
1631,2017-18,21700769,2/2/2018,POR,TOR,1,0,4,0,0,0,2.0,1.0,7566.0,3010.0,0.0,1.0,7.0,9.0,1.095,0.576,0.68,0.56862745098,7853
1632,2017-18,21700773,2/2/2018,UTA,PHX,1,0,4,0,0,0,0.0,0.0,4545.0,2505.0,0.0,0.0,7.0,8.0,0.513,0.455,0.346153846154,0.44,4275
1633,2017-18,21700775,2/3/2018,CHI,LAC,1,0,5,0,0,0,0.0,0.0,17054.0,9474.0,0.0,6.0,6.0,10.0,0.93,2.505,0.5,0.352941176471,16452
1634,2017-18,21700783,2/3/2018,DAL,SAC,1,0,5,0,0,0,0.0,0.0,3400.0,7090.0,1.0,1.0,6.0,15.0,0.459,0.879,0.313725490196,0.307692307692,6038
1635,2017-18,21700779,2/3/2018,HOU,CLE,1,0,5,0,0,0,1.0,1.0,4053.0,6579.0,1.0,2.0,7.0,9.0,1.138,0.985,0.6,0.74,38865
1636,2017-18,21700776,2/3/2018,MIA,DET,1,0,5,0,0,0,1.0,1.0,4938.0,3842.0,3.0,3.0,9.0,12.0,0.518,3.335,0.48,0.557692307692,17851
1637,2017-18,21700780,2/3/2018,NOP,MIN,1,0,5,0,0,0,2.0,1.0,4667.0,1559.0,0.0,0.0,4.0,6.0,0.458,0.457,0.6,0.549019607843,8118
1638,2017-18,21700777,2/3/2018,PHI,IND,1,0,5,0,0,0,1.0,1.0,2642.0,7468.0,0.0,3.0,11.0,8.0,0.716,0.618,0.547169811321,0.510204081633,17194
1639,2017-18,21700781,2/3/2018,UTA,SAS,1,0,5,0,0,0,1.0,0.0,2193.0,2505.0,5.0,0.0,16.0,8.0,1.278,0.455,0.62962962963,0.450980392157,10815
1640,2017-18,21700778,2/3/2018,WAS,ORL,1,0,5,0,0,0,0.0,1.0,3592.0,5982.0,0.0,1.0,9.0,6.0,1.337,0.493,0.3,0.56862745098,5368
1641,2017-18,21700786,2/4/2018,ATL,NYK,1,0,6,0,0,0,1.0,0.0,19995.0,6032.0,2.0,1.0,5.0,9.0,1.393,0.53,0.433962264151,0.288461538462,9779
1642,2017-18,21700789,2/4/2018,CHA,PHX,1,0,6,0,0,0,0.0,1.0,4545.0,3462.0,0.0,0.0,7.0,5.0,0.513,0.516,0.339622641509,0.43137254902,8191
1643,2017-18,21700788,2/4/2018,LAL,OKC,1,0,6,0,0,0,2.0,0.0,1737.0,17054.0,1.0,16.0,8.0,12.0,1.285,4.81,0.566037735849,0.392156862745,29793
1644,2017-18,21700787,2/4/2018,MEM,TOR,1,0,6,0,0,0,2.0,0.0,7566.0,1604.0,0.0,0.0,7.0,9.0,1.095,0.549,0.686274509804,0.352941176471,5570
1645,2017-18,21700784,2/4/2018,POR,BOS,1,0,6,0,0,0,1.0,1.0,6448.0,3010.0,17.0,1.0,12.0,9.0,1.863,0.576,0.716981132075,0.557692307692,24318
1646,2017-18,21700794,2/5/2018,CHA,DEN,1,0,0,0,0,0,0.0,1.0,3921.0,3462.0,0.0,0.0,10.0,5.0,0.476,0.516,0.528301886792,0.442307692308,6658
1647,2017-18,21700795,2/5/2018,CHI,SAC,1,0,0,0,0,0,0.0,0.0,3400.0,9474.0,1.0,6.0,6.0,10.0,0.459,2.505,0.307692307692,0.346153846154,7448
1648,2017-18,21700796,2/5/2018,DAL,LAC,1,0,0,0,0,0,0.0,0.0,17054.0,7090.0,0.0,1.0,6.0,15.0,0.93,0.879,0.509803921569,0.320754716981,9651
1649,2017-18,21700792,2/5/2018,ORL,MIA,1,0,0,0,0,0,1.0,0.0,3842.0,3592.0,3.0,0.0,12.0,9.0,3.335,1.337,0.547169811321,0.294117647059,10548
1650,2017-18,21700790,2/5/2018,POR,DET,1,0,0,0,0,0,1.0,1.0,4938.0,3010.0,3.0,1.0,9.0,9.0,0.518,0.576,0.490196078431,0.547169811321,13470
1651,2017-18,21700793,2/5/2018,UTA,NOP,1,0,0,0,0,0,1.0,0.0,1559.0,2505.0,0.0,0.0,6.0,8.0,0.457,0.455,0.538461538462,0.461538461538,8949
1652,2017-18,21700791,2/5/2018,WAS,IND,1,0,0,0,0,0,0.0,1.0,2642.0,5982.0,0.0,1.0,11.0,6.0,0.716,0.493,0.555555555556,0.576923076923,9064
1653,2017-18,21700798,2/6/2018,BOS,TOR,1,0,1,0,0,0,2.0,2.0,7566.0,6448.0,0.0,17.0,7.0,12.0,1.095,1.863,0.692307692308,0.722222222222,22178
1654,2017-18,21700797,2/6/2018,CLE,ORL,1,0,1,0,0,0,0.0,1.0,3592.0,4053.0,0.0,1.0,9.0,7.0,1.337,1.138,0.307692307692,0.588235294118,32463
1655,2017-18,21700800,2/6/2018,HOU,BKN,1,0,1,0,0,0,0.0,1.0,19995.0,6579.0,0.0,2.0,9.0,9.0,0.648,0.985,0.351851851852,0.745098039216,10731
1656,2017-18,21700799,2/6/2018,MEM,ATL,1,0,1,0,0,0,0.0,0.0,6032.0,1604.0,1.0,0.0,9.0,9.0,0.53,0.549,0.301886792453,0.346153846154,2049
1657,2017-18,21700801,2/6/2018,MIL,NYK,1,0,1,0,0,0,1.0,1.0,19995.0,2255.0,2.0,1.0,5.0,7.0,1.393,0.462,0.425925925926,0.557692307692,9507
1658,2017-18,21700803,2/6/2018,OKC,GSW,1,0,1,0,0,0,4.0,2.0,6750.0,1737.0,4.0,1.0,5.0,8.0,1.688,1.285,0.77358490566,0.555555555556,44871
1659,2017-18,21700804,2/6/2018,PHX,LAL,1,0,1,0,0,0,0.0,0.0,17054.0,4545.0,16.0,0.0,12.0,7.0,4.81,0.513,0.403846153846,0.333333333333,10269
1660,2017-18,21700802,2/6/2018,WAS,PHI,1,0,1,0,0,0,1.0,1.0,7468.0,5982.0,3.0,1.0,8.0,6.0,0.618,0.493,0.5,0.584905660377,15489
1661,2017-18,21700805,2/7/2018,BKN,DET,1,0,2,0,0,0,1.0,0.0,4938.0,19995.0,3.0,0.0,9.0,9.0,0.518,0.648,0.5,0.345454545455,12957
